team,player_name,player_id,position,event_name,count_event,count_event_neighbor,puntos_total,minutes_played,cluster,rol,percentile_position,percentile_role,primary_position,primary_role,market_value_mill
Demo Club Atlántico,Player_046,900046,AMF,Take on,17,12,1.3286,1558.0,2,Second Striker,69.80105990355386,65.77170426362296,CMF,Box-to-box Midfielder,11.42
Demo Club Atlántico,Player_046,900046,AMF,Foul commit,20,6,1.3286,1558.0,2,Second Striker,63.88335510250154,88.89931262561197,CMF,Box-to-box Midfielder,11.42
Demo Club Atlántico,Player_046,900046,AMF,Foul Won,19,15,1.5308,1558.0,2,Second Striker,39.65379683739562,75.95562439897022,CMF,Box-to-box Midfielder,11.42
Demo Club Atlántico,Player_046,900046,AMF,Tackle,15,4,0.982,1558.0,2,Second Striker,56.58612328963985,63.14205645582621,CMF,Box-to-box Midfielder,11.42
Demo Club Atlántico,Player_046,900046,AMF,Defensive reading,20,4,1.2709,1558.0,2,Second Striker,54.066461189175804,36.71104994821507,CMF,Box-to-box Midfielder,11.42
Demo Club Atlántico,Player_046,900046,AMF,Clearance,14,7,1.0109,1558.0,2,Second Striker,56.65876057826803,50.073987645635825,CMF,Box-to-box Midfielder,11.42
Demo Club Atlántico,Player_046,900046,AMF,Shot,24,13,1.7619,1558.0,2,Second Striker,77.12047882090835,72.67694600111307,CMF,Box-to-box Midfielder,11.42
Demo Club Atlántico,Player_046,900046,AMF,Aerial,14,2,0.8665,1558.0,2,Second Striker,36.886167829343876,20.283646954728198,CMF,Box-to-box Midfielder,11.42
Demo Club Atlántico,Player_046,900046,AMF,Ball recovery,12,5,0.8376,1558.0,2,Second Striker,34.9092093706264,76.36023473048488,CMF,Box-to-box Midfielder,11.42
Demo Club Atlántico,Player_046,900046,AMF,Turnover,15,7,1.0687,1558.0,2,Second Striker,34.683830919295445,44.151506672871484,CMF,Box-to-box Midfielder,11.42
Demo Club Sur,Player_047,900047,CB,Pass,18,3,1.0566,1661.0,2,Ball Playing Defender,64.17619301374654,43.227483373490834,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Long ball,20,2,1.1379,1661.0,2,Ball Playing Defender,42.496334366319424,90.33329934754765,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Wide ball,10,8,0.7586,1661.0,2,Ball Playing Defender,31.034446256786456,41.86529830714462,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Through ball,17,5,1.0566,1661.0,2,Ball Playing Defender,0.11938323733830458,27.28691284297731,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Progressive pass,8,7,0.6231,1661.0,2,Ball Playing Defender,28.98667833913773,39.032206295460774,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Key pass,10,5,0.6773,1661.0,2,Ball Playing Defender,40.56375288120977,52.720072821073565,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Take on,16,2,0.9211,1661.0,2,Ball Playing Defender,46.23711156885325,20.403307011948776,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Foul commit,10,7,0.7315,1661.0,2,Ball Playing Defender,44.22431804377761,46.03018255899571,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Foul Won,10,10,0.8128,1661.0,2,Ball Playing Defender,41.14756559176622,39.661445331879925,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Tackle,30,15,2.0319,1661.0,2,Ball Playing Defender,42.44761129032249,54.019400509556476,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Defensive reading,40,15,2.5738,1661.0,2,Ball Playing Defender,68.34750917232198,77.71998048629054,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Clearance,44,22,2.9801,1661.0,2,Ball Playing Defender,100.0,52.40971267176889,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Shot,16,5,1.0024,1661.0,2,Ball Playing Defender,47.098481656593705,34.61532685774651,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Aerial,37,17,2.4654,1661.0,2,Ball Playing Defender,69.01369269338481,49.95462123303271,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Ball recovery,29,23,2.1945,1661.0,2,Ball Playing Defender,50.60662508362405,39.7991150633341,CB,Ball Playing Defender,3.23
Demo Club Sur,Player_047,900047,CB,Turnover,12,3,0.7315,1661.0,2,Ball Playing Defender,23.230720817897453,47.22639677598928,CB,Ball Playing Defender,3.23
Demo Club Interior,Player_048,900048,AMF,Pass,29,15,3.4543,951.0,2,Second Striker,38.8589902329645,46.883620525161916,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Long ball,9,4,1.041,951.0,2,Second Striker,39.831732278425655,20.22825887245091,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Wide ball,17,5,1.8454,951.0,2,Second Striker,63.9104053821635,26.53786368880655,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Through ball,33,16,3.8801,951.0,2,Second Striker,71.74939861841196,53.482123987014,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Progressive pass,15,6,1.7035,951.0,2,Second Striker,43.62815007246505,22.172344795686325,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Key pass,37,12,4.0694,951.0,2,Second Striker,72.65226761477773,88.882634315203,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Take on,26,19,3.3596,951.0,2,Second Striker,65.44262483040812,78.51951268563238,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Foul commit,6,8,0.9464,951.0,2,Second Striker,59.10060066188993,37.67289430210803,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Foul Won,24,7,2.6025,951.0,2,Second Striker,70.26856066339022,67.72134898968305,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Tackle,17,5,1.8454,951.0,2,Second Striker,15.049195264985613,38.76703221886274,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Defensive reading,14,4,1.5142,951.0,2,Second Striker,52.77802191593743,63.04683504990031,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Clearance,9,3,0.9937,951.0,2,Second Striker,84.64745335800335,18.178320371108782,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Shot,27,16,3.3123,951.0,2,Second Striker,81.47165793613055,67.94969850335062,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Aerial,5,11,0.9937,951.0,2,Second Striker,6.269847064401716,14.358918858431835,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Ball recovery,13,3,1.3722,951.0,2,Second Striker,58.50845365464674,15.686664162979604,AMF,Second Striker,15.41
Demo Club Interior,Player_048,900048,AMF,Turnover,9,5,1.0883,951.0,2,Second Striker,22.90914483171349,36.90717122201863,AMF,Second Striker,15.41
Demo Club Norte,Player_049,900049,DMF,Pass,36,22,3.0519,1386.0,2,Ball Winning Midfielder,77.15253781940677,95.23352604145065,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Long ball,29,13,2.3052,1386.0,2,Ball Winning Midfielder,57.310401713186195,73.17949784965211,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Wide ball,13,8,1.1039,1386.0,2,Ball Winning Midfielder,39.534497804142156,56.118570953395896,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Through ball,9,6,0.7792,1386.0,2,Ball Winning Midfielder,25.24259338973327,36.80533917927059,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Progressive pass,21,17,1.9156,1386.0,2,Ball Winning Midfielder,60.428679390920706,88.12679253886068,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Key pass,13,10,1.1688,1386.0,2,Ball Winning Midfielder,24.155769217035584,67.71028008955707,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Take on,12,2,0.8442,1386.0,2,Ball Winning Midfielder,27.701550578557622,61.42883377702445,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Foul commit,8,8,0.7792,1386.0,2,Ball Winning Midfielder,81.45843600790724,28.20141292701745,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Foul Won,16,4,1.1688,1386.0,2,Ball Winning Midfielder,56.39093918957564,64.64118123415275,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Tackle,31,11,2.3701,1386.0,2,Ball Winning Midfielder,76.41117765632978,71.69005093567999,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Defensive reading,43,15,3.2792,1386.0,2,Ball Winning Midfielder,39.452019868930336,62.26618676823987,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Clearance,11,12,1.1039,1386.0,2,Ball Winning Midfielder,29.667404437126038,67.33655044226524,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Shot,13,7,1.0714,1386.0,2,Ball Winning Midfielder,18.474841155900858,54.27857122268709,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Aerial,11,5,0.8766,1386.0,2,Ball Winning Midfielder,32.608076018361,54.02335557644299,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Ball recovery,31,25,2.8247,1386.0,2,Ball Winning Midfielder,74.16996170580448,77.42487680843804,DMF,Ball Winning Midfielder,0.82
Demo Club Norte,Player_049,900049,DMF,Turnover,15,7,1.2013,1386.0,2,Ball Winning Midfielder,63.04042333209217,39.345320562227734,DMF,Ball Winning Midfielder,0.82
Demo Club Capital,Player_050,900050,CF,Pass,20,13,0.7455,3199.0,2,Mobile Striker,50.97061754402081,67.14807327362716,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Long ball,9,5,0.3235,3199.0,2,Mobile Striker,54.24609986388464,49.08242508732186,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Wide ball,11,7,0.4079,3199.0,2,Mobile Striker,79.52035401446817,34.65069983780813,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Through ball,10,3,0.3235,3199.0,2,Mobile Striker,59.808576256948186,67.6741628065921,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Progressive pass,9,5,0.3235,3199.0,2,Mobile Striker,53.321306902824034,0.0,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Key pass,9,8,0.3657,3199.0,2,Mobile Striker,22.298482135884175,39.970477672987855,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Take on,20,4,0.6189,3199.0,2,Mobile Striker,45.76853175729334,59.87235454465583,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Foul commit,7,7,0.2954,3199.0,2,Mobile Striker,25.642796534152062,70.58433855510745,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Foul Won,27,18,1.0128,3199.0,2,Mobile Striker,56.687679721579656,30.500934824494873,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Tackle,12,11,0.4923,3199.0,2,Mobile Striker,27.82477376861242,48.71959929244714,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Defensive reading,15,5,0.4923,3199.0,2,Mobile Striker,66.31784344592813,72.84568884235287,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Clearance,13,8,0.4783,3199.0,2,Mobile Striker,33.775799195074335,22.733506051073547,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Shot,30,12,1.0128,3199.0,2,Mobile Striker,80.69615945139324,56.38933582584635,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Aerial,42,13,1.3645,3199.0,2,Mobile Striker,66.47812779859778,87.52919266270814,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Ball recovery,16,4,0.5064,3199.0,2,Mobile Striker,48.71560836599177,23.731586368542793,CF,Mobile Striker,12.46
Demo Club Capital,Player_050,900050,CF,Turnover,29,11,0.9706,3199.0,2,Mobile Striker,100.0,92.39392354135833,CF,Mobile Striker,12.46
Demo Club Mediterráneo,Player_051,900051,DMF,Pass,29,25,2.2554,1656.0,2,Ball Winning Midfielder,100.0,68.2263844632779,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Long ball,17,11,1.2228,1656.0,2,Ball Winning Midfielder,79.56655132740549,80.80783732518239,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Wide ball,9,3,0.5707,1656.0,2,Ball Winning Midfielder,39.911511667784055,39.18357979203565,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Through ball,10,2,0.5978,1656.0,2,Ball Winning Midfielder,54.867811982071885,24.948440230111146,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Progressive pass,24,12,1.6304,1656.0,2,Ball Winning Midfielder,85.80042007269039,70.927919202164,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Key pass,11,6,0.7609,1656.0,2,Ball Winning Midfielder,45.45160303347946,28.4083687082289,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Take on,11,3,0.6793,1656.0,2,Ball Winning Midfielder,70.11564803687128,53.428558619712405,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Foul commit,12,8,0.8696,1656.0,2,Ball Winning Midfielder,39.94428582462764,35.73703800578462,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Foul Won,16,3,0.9511,1656.0,2,Ball Winning Midfielder,27.316836243795706,23.59029422994495,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Tackle,25,16,1.7935,1656.0,2,Ball Winning Midfielder,77.42047015376242,95.2626708764579,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Defensive reading,29,18,2.0652,1656.0,2,Ball Winning Midfielder,84.09935346438215,48.37346949817983,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Clearance,11,9,0.8424,1656.0,2,Ball Winning Midfielder,25.17323743426485,40.470429242504885,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Shot,8,6,0.5978,1656.0,2,Ball Winning Midfielder,9.719368233917237,47.14416972738528,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Aerial,17,7,1.1141,1656.0,2,Ball Winning Midfielder,30.89650386949849,3.561442393479922,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Ball recovery,32,14,2.1196,1656.0,2,Ball Winning Midfielder,28.30147840426531,54.05891127214591,DMF,Ball Winning Midfielder,5.41
Demo Club Mediterráneo,Player_051,900051,DMF,Turnover,9,8,0.7065,1656.0,2,Ball Winning Midfielder,44.196800133296755,38.34217821219572,DMF,Ball Winning Midfielder,5.41
Demo Club Atlántico,Player_052,900052,CB,Pass,21,8,1.1404,1973.0,3,Sweeper,69.65821962454831,29.57225909302592,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Long ball,15,7,0.8439,1973.0,3,Sweeper,56.163215653832026,0.0,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Wide ball,12,6,0.6842,1973.0,3,Sweeper,60.67495145582945,41.889784074989386,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Through ball,13,4,0.6842,1973.0,3,Sweeper,52.10329403555078,20.15442680380338,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Progressive pass,15,7,0.8439,1973.0,3,Sweeper,12.1855567456089,80.86100740387937,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Key pass,11,7,0.6614,1973.0,3,Sweeper,57.34101038636951,43.2738249025094,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Take on,9,8,0.593,1973.0,3,Sweeper,58.4262012177401,39.896592433084926,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Foul commit,17,7,0.9351,1973.0,3,Sweeper,42.66833936863177,71.66925187878928,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Foul Won,15,6,0.8211,1973.0,3,Sweeper,59.98872219048478,52.25678646165874,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Tackle,26,16,1.5509,1973.0,3,Sweeper,72.52220059107329,59.311198117931944,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Defensive reading,38,29,2.3948,1973.0,3,Sweeper,100.0,86.04562303068822,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Clearance,50,16,2.6457,1973.0,3,Sweeper,100.0,88.99156751224648,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Shot,7,10,0.5474,1973.0,3,Sweeper,47.450988079202894,91.53571428702537,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Aerial,37,16,2.0527,1973.0,3,Sweeper,71.45013056728446,86.79899886429689,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Ball recovery,24,13,1.3913,1973.0,3,Sweeper,74.39348443538076,57.73279437818245,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,CB,Turnover,8,3,0.4334,1973.0,3,Sweeper,18.053672893222775,19.355974833244098,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Pass,27,15,1.5737,1973.0,1,Deep Lying Playmaker,61.65372736065151,46.28505614533543,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Long ball,24,22,1.5966,1973.0,1,Deep Lying Playmaker,59.78318822916596,34.06283734498845,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Wide ball,15,3,0.7527,1973.0,1,Deep Lying Playmaker,63.274050734675484,29.948005281129795,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Through ball,14,10,0.8667,1973.0,1,Deep Lying Playmaker,27.308466908769113,53.64846436371823,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Progressive pass,26,15,1.5281,1973.0,1,Deep Lying Playmaker,48.262013157691115,83.33625583744104,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Key pass,14,6,0.7755,1973.0,1,Deep Lying Playmaker,36.52195462802607,27.96499081656321,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Take on,18,14,1.1404,1973.0,1,Deep Lying Playmaker,48.560343048117666,42.85714212789362,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Foul commit,7,6,0.4562,1973.0,1,Deep Lying Playmaker,49.91743139494408,16.396600203270204,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Foul Won,17,4,0.8667,1973.0,1,Deep Lying Playmaker,37.805727464219224,45.40644693186112,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Tackle,28,19,1.7106,1973.0,1,Deep Lying Playmaker,83.02566180430767,62.34199201642068,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Defensive reading,42,23,2.4404,1973.0,1,Deep Lying Playmaker,69.00825356854548,56.91412286473113,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Clearance,15,6,0.8211,1973.0,1,Deep Lying Playmaker,66.68499152019496,24.080072785284667,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Shot,12,5,0.6614,1973.0,1,Deep Lying Playmaker,24.911721008709495,24.98075329098132,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Aerial,13,7,0.7527,1973.0,1,Deep Lying Playmaker,52.475794427496055,18.545197903824807,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Ball recovery,39,17,2.1668,1973.0,1,Deep Lying Playmaker,68.21304089018382,74.6458926087623,CB,Sweeper,4.17
Demo Club Atlántico,Player_052,900052,DMF,Turnover,6,6,0.4105,1973.0,1,Deep Lying Playmaker,41.710046958014274,21.605831509211367,CB,Sweeper,4.17
Demo Club Sur,Player_053,900053,FB,Pass,26,10,3.1173,895.0,3,Full Back,29.835757550506347,79.87396882127115,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Long ball,18,9,2.2626,895.0,3,Full Back,10.423340456371687,46.90381656504704,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Wide ball,31,25,4.3743,895.0,3,Full Back,65.73853531148106,70.8038090358258,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Through ball,16,4,1.8101,895.0,3,Full Back,37.67636939555874,50.267810839800354,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Progressive pass,35,16,4.324,895.0,3,Full Back,40.545398818330604,84.72335256669746,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Key pass,15,2,1.6089,895.0,3,Full Back,70.2377086890192,60.68585223988702,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Take on,23,15,3.067,895.0,3,Full Back,64.87117067456057,31.75114171019023,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Foul commit,11,8,1.5084,895.0,3,Full Back,34.59862423326634,47.66784592839244,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Foul Won,15,2,1.6089,895.0,3,Full Back,17.68398465842349,29.664338239308965,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Tackle,34,12,4.0223,895.0,3,Full Back,77.73630506050871,48.77849584562256,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Defensive reading,15,13,2.162,895.0,3,Full Back,54.94141934205833,71.77113114925301,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Clearance,12,3,1.3575,895.0,3,Full Back,52.765900103688615,21.01037493237628,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Shot,8,2,0.905,895.0,3,Full Back,50.85862961863376,30.23784029595172,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Aerial,17,7,2.0615,895.0,3,Full Back,35.07418045970721,0.0,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Ball recovery,21,15,2.8659,895.0,3,Full Back,80.64607214632231,47.234315582464625,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,FB,Turnover,20,5,2.2626,895.0,3,Full Back,37.948102714493935,27.78536847582067,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Pass,35,21,4.5754,895.0,1,Deep Lying Playmaker,91.61509601397059,81.71871585148145,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Long ball,32,11,3.7709,895.0,1,Deep Lying Playmaker,67.09355859294433,59.93498970629544,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Wide ball,5,1,0.5531,895.0,1,Deep Lying Playmaker,50.107636540993276,55.297902203195605,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Through ball,12,7,1.5587,895.0,1,Deep Lying Playmaker,30.970091504576565,38.007823645222004,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Progressive pass,16,10,2.1117,895.0,1,Deep Lying Playmaker,71.87024317172944,65.39231169217364,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Key pass,15,7,1.8603,895.0,1,Deep Lying Playmaker,0.0,60.90962108045538,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Take on,7,12,1.3073,895.0,1,Deep Lying Playmaker,46.1226803245325,3.37971347774986,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Foul commit,11,9,1.5587,895.0,1,Deep Lying Playmaker,55.43576701816421,23.50318846176596,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Foul Won,8,9,1.257,895.0,1,Deep Lying Playmaker,15.551394195284267,23.199467288226007,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Tackle,30,10,3.5196,895.0,1,Deep Lying Playmaker,48.380265595575906,50.348530778011586,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Defensive reading,28,22,3.9218,895.0,1,Deep Lying Playmaker,81.35763590617029,89.47615052020986,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Clearance,15,12,2.1117,895.0,1,Deep Lying Playmaker,10.949948022146618,68.47191317916842,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Shot,12,3,1.3575,895.0,1,Deep Lying Playmaker,42.5488256754432,40.61577953646193,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Aerial,5,5,0.7542,895.0,1,Deep Lying Playmaker,36.51561721694191,39.509776183426816,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Ball recovery,44,10,4.9274,895.0,1,Deep Lying Playmaker,26.549055840840687,100.0,FB,Full Back,16.21
Demo Club Sur,Player_053,900053,DMF,Turnover,6,4,0.8045,895.0,1,Deep Lying Playmaker,45.02827677456878,70.63598847518459,FB,Full Back,16.21
Demo Club Interior,Player_054,900054,CMF,Pass,29,14,2.1274,1523.0,1,Playmaker,92.00680261749228,89.05646039150642,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Long ball,12,7,0.916,1523.0,1,Playmaker,62.793839298415236,56.43596081091064,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Wide ball,7,7,0.6205,1523.0,1,Playmaker,31.86340909786467,52.599382588233496,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Through ball,15,12,1.241,1523.0,1,Playmaker,36.413299067305154,67.78395184377102,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Progressive pass,34,15,2.4524,1523.0,1,Playmaker,54.50582159474393,81.13681616738683,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Key pass,29,13,2.0978,1523.0,1,Playmaker,85.43629632005178,76.08081155090149,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Take on,15,2,0.9455,1523.0,1,Playmaker,34.61035998902039,46.1538129699383,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Foul commit,13,3,0.8569,1523.0,1,Playmaker,29.56674935252034,42.72277842381542,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Foul Won,25,12,1.8319,1523.0,1,Playmaker,68.22480517342787,95.15967694870488,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Tackle,13,9,1.0341,1523.0,1,Playmaker,27.781129070863276,54.844999327864954,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Defensive reading,17,11,1.3296,1523.0,1,Playmaker,42.13408776186327,21.574877228777204,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Clearance,12,9,0.975,1523.0,1,Playmaker,23.233903669279474,16.698135825173576,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Shot,10,8,0.8273,1523.0,1,Playmaker,56.759974123896086,44.6003126739045,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Aerial,9,6,0.7091,1523.0,1,Playmaker,12.90893994303925,31.703806271642485,CMF,Playmaker,3.26
Demo Club Interior,Player_054,900054,CMF,Ball recovery,15,12,1.241,1523.0,1,Playmaker,34.68829369088737,57.269546294846016,CMF,Playmaker,3.26
